t,ex,ey,ez
1613567936688,0,0,0
1613567936688,0,0,0
1613567936688,0,0,0
1613567936688,0,0,0
1613567936688,0,0,0
1613567936688,0,0,0
1613567936689,0,0,0
1613567936689,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,0,0,0
1613567936690,180.98,-0.43,-0.52
1613567936728,180.98,-0.43,-0.52
1613567936728,180.98,-0.43,-0.52
1613567936728,180.98,-0.43,-0.52
1613567936728,180.98,-0.43,-0.52
1613567936728,180.98,-0.43,-0.52
1613567936728,180.98,-0.43,-0.52
1613567936729,180.98,-0.43,-0.52
1613567936729,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,180.98,-0.43,-0.52
1613567936730,181,-0.35,0.04
1613567936769,181,-0.35,0.04
1613567936769,181,-0.35,0.04
1613567936769,181,-0.35,0.04
1613567936769,181,-0.35,0.04
1613567936769,181,-0.35,0.04
1613567936769,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936770,181,-0.35,0.04
1613567936771,181.02,-0.35,-0.29
1613567936807,181.02,-0.35,-0.29
1613567936807,181.02,-0.35,-0.29
1613567936807,181.02,-0.35,-0.29
1613567936808,181.02,-0.35,-0.29
1613567936808,181.02,-0.35,-0.29
1613567936808,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936809,181.02,-0.35,-0.29
1613567936810,181.02,-0.35,-0.29
1613567936810,181.04,-0.38,-0.63
1613567936847,181.04,-0.38,-0.63
1613567936848,181.04,-0.38,-0.63
1613567936848,181.04,-0.38,-0.63
1613567936848,181.04,-0.38,-0.63
1613567936848,181.04,-0.38,-0.63
1613567936848,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936849,181.04,-0.38,-0.63
1613567936850,181.04,-0.38,-0.63
1613567936850,181.04,-0.38,-0.63
1613567936850,181.06,-0.34,-0.05
1613567936888,181.06,-0.34,-0.05
1613567936888,181.06,-0.34,-0.05
1613567936888,181.06,-0.34,-0.05
1613567936888,181.06,-0.34,-0.05
1613567936888,181.06,-0.34,-0.05
1613567936888,181.06,-0.34,-0.05
1613567936889,181.06,-0.34,-0.05
1613567936889,181.06,-0.34,-0.05
1613567936889,181.06,-0.34,-0.05
1613567936889,181.06,-0.34,-0.05
1613567936889,181.06,-0.34,-0.05
1613567936889,181.06,-0.34,-0.05
1613567936889,181.06,-0.34,-0.05
1613567936890,181.06,-0.34,-0.05
1613567936890,181.06,-0.34,-0.05
1613567936890,181.06,-0.34,-0.05
1613567936890,181.06,-0.34,-0.05
1613567936890,181.06,-0.34,-0.05
1613567936890,181.06,-0.34,-0.05
1613567936890,181.08,-0.34,-0.39
1613567936928,181.08,-0.34,-0.39
1613567936928,181.08,-0.34,-0.39
1613567936928,181.08,-0.34,-0.39
1613567936928,181.08,-0.34,-0.39
1613567936928,181.08,-0.34,-0.39
1613567936928,181.08,-0.34,-0.39
1613567936929,181.08,-0.34,-0.39
1613567936929,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.08,-0.34,-0.39
1613567936930,181.1,-0.82,-0.41
1613567936968,181.1,-0.82,-0.41
1613567936968,181.1,-0.82,-0.41
1613567936968,181.1,-0.82,-0.41
1613567936968,181.1,-0.82,-0.41
1613567936968,181.1,-0.82,-0.41
1613567936969,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.1,-0.82,-0.41
1613567936970,181.11,-0.42,-0.24
1613567937007,181.11,-0.42,-0.24
1613567937007,181.11,-0.42,-0.24
1613567937008,181.11,-0.42,-0.24
1613567937008,181.11,-0.42,-0.24
1613567937008,181.11,-0.42,-0.24
1613567937008,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.11,-0.42,-0.24
1613567937009,181.14,-0.2,-0.49
1613567937047,181.14,-0.2,-0.49
1613567937049,181.14,-0.2,-0.49
1613567937049,181.14,-0.2,-0.49
1613567937050,181.14,-0.2,-0.49
1613567937052,181.14,-0.2,-0.49
1613567937053,181.14,-0.2,-0.49
1613567937054,181.14,-0.2,-0.49
1613567937056,181.14,-0.2,-0.49
1613567937056,181.14,-0.2,-0.49
1613567937057,181.14,-0.2,-0.49
1613567937058,181.14,-0.2,-0.49
1613567937059,181.14,-0.2,-0.49
1613567937060,181.14,-0.2,-0.49
1613567937061,181.14,-0.2,-0.49
1613567937062,181.14,-0.2,-0.49
1613567937063,181.14,-0.2,-0.49
1613567937067,181.14,-0.2,-0.49
1613567937069,181.14,-0.2,-0.49
1613567937070,181.15,-0.52,0
1613567937088,181.15,-0.52,0
1613567937088,181.15,-0.52,0
1613567937089,181.15,-0.52,0
1613567937089,181.15,-0.52,0
1613567937090,181.15,-0.52,0
1613567937090,181.15,-0.52,0
1613567937091,181.15,-0.52,0
1613567937092,181.15,-0.52,0
1613567937092,181.15,-0.52,0
1613567937093,181.15,-0.52,0
1613567937094,181.15,-0.52,0
1613567937095,181.15,-0.52,0
1613567937096,181.15,-0.52,0
1613567937096,181.15,-0.52,0
1613567937096,181.15,-0.52,0
1613567937097,181.15,-0.52,0
1613567937097,181.15,-0.52,0
1613567937098,181.15,-0.52,0
1613567937098,181.15,-0.52,0
1613567937099,181.17,-0.34,-0.27
1613567937128,181.17,-0.34,-0.27
1613567937128,181.17,-0.34,-0.27
1613567937128,181.17,-0.34,-0.27
1613567937128,181.17,-0.34,-0.27
1613567937128,181.17,-0.34,-0.27
1613567937128,181.17,-0.34,-0.27
1613567937129,181.17,-0.34,-0.27
1613567937129,181.17,-0.34,-0.27
1613567937129,181.17,-0.34,-0.27
1613567937129,181.17,-0.34,-0.27
1613567937130,181.17,-0.34,-0.27
1613567937130,181.17,-0.34,-0.27
1613567937130,181.17,-0.34,-0.27
1613567937130,181.17,-0.34,-0.27
1613567937130,181.17,-0.34,-0.27
1613567937130,181.17,-0.34,-0.27
1613567937130,181.17,-0.34,-0.27
1613567937130,181.17,-0.34,-0.27
1613567937130,181.17,-0.34,-0.27
1613567937130,181.19,-0.29,-0.6
1613567937168,181.19,-0.29,-0.6
1613567937168,181.19,-0.29,-0.6
1613567937169,181.19,-0.29,-0.6
1613567937169,181.19,-0.29,-0.6
1613567937169,181.19,-0.29,-0.6
1613567937169,181.19,-0.29,-0.6
1613567937169,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.19,-0.29,-0.6
1613567937170,181.21,-0.37,-0.02
1613567937207,181.21,-0.37,-0.02
1613567937207,181.21,-0.37,-0.02
1613567937207,181.21,-0.37,-0.02
1613567937207,181.21,-0.37,-0.02
1613567937207,181.21,-0.37,-0.02
1613567937208,181.21,-0.37,-0.02
1613567937208,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.21,-0.37,-0.02
1613567937209,181.23,-0.41,-0.35
1613567937247,181.23,-0.41,-0.35
1613567937248,181.23,-0.41,-0.35
1613567937248,181.23,-0.41,-0.35
1613567937248,181.23,-0.41,-0.35
1613567937248,181.23,-0.41,-0.35
1613567937248,181.23,-0.41,-0.35
1613567937249,181.23,-0.41,-0.35
1613567937249,181.23,-0.41,-0.35
1613567937249,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937250,181.23,-0.41,-0.35
1613567937251,181.25,-0.17,-0.58
1613567937288,181.25,-0.17,-0.58
1613567937288,181.25,-0.17,-0.58
1613567937288,181.25,-0.17,-0.58
1613567937288,181.25,-0.17,-0.58
1613567937288,181.25,-0.17,-0.58
1613567937288,181.25,-0.17,-0.58
1613567937289,181.25,-0.17,-0.58
1613567937289,181.25,-0.17,-0.58
1613567937289,181.25,-0.17,-0.58
1613567937289,181.25,-0.17,-0.58
1613567937289,181.25,-0.17,-0.58
1613567937289,181.25,-0.17,-0.58
1613567937290,181.25,-0.17,-0.58
1613567937290,181.25,-0.17,-0.58
1613567937290,181.25,-0.17,-0.58
1613567937290,181.25,-0.17,-0.58
1613567937290,181.25,-0.17,-0.58
1613567937290,181.25,-0.17,-0.58
1613567937290,181.25,-0.17,-0.58
1613567937290,181.26,-0.47,-0.08
1613567937328,181.26,-0.47,-0.08
1613567937328,181.26,-0.47,-0.08
1613567937328,181.26,-0.47,-0.08
1613567937328,181.26,-0.47,-0.08
1613567937328,181.26,-0.47,-0.08
1613567937329,181.26,-0.47,-0.08
1613567937330,181.26,-0.47,-0.08
1613567937330,181.26,-0.47,-0.08
1613567937330,181.26,-0.47,-0.08
1613567937330,181.26,-0.47,-0.08
1613567937330,181.26,-0.47,-0.08
1613567937330,181.26,-0.47,-0.08
1613567937330,181.26,-0.47,-0.08
1613567937331,181.26,-0.47,-0.08
1613567937331,181.26,-0.47,-0.08
1613567937331,181.26,-0.47,-0.08
1613567937331,181.26,-0.47,-0.08
1613567937331,181.26,-0.47,-0.08
1613567937331,181.26,-0.47,-0.08
1613567937331,181.29,-0.28,-0.35
1613567937368,181.29,-0.28,-0.35
1613567937368,181.29,-0.28,-0.35
1613567937368,181.29,-0.28,-0.35
1613567937368,181.29,-0.28,-0.35
1613567937368,181.29,-0.28,-0.35
1613567937369,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.29,-0.28,-0.35
1613567937370,181.31,-0.78,-0.18
1613567937407,181.31,-0.78,-0.18
1613567937408,181.31,-0.78,-0.18
1613567937408,181.31,-0.78,-0.18
1613567937408,181.31,-0.78,-0.18
1613567937408,181.31,-0.78,-0.18
1613567937408,181.31,-0.78,-0.18
1613567937409,181.31,-0.78,-0.18
1613567937409,181.31,-0.78,-0.18
1613567937409,181.31,-0.78,-0.18
1613567937409,181.31,-0.78,-0.18
1613567937409,181.31,-0.78,-0.18
1613567937409,181.31,-0.78,-0.18
1613567937409,181.31,-0.78,-0.18
1613567937409,181.31,-0.78,-0.18
1613567937410,181.31,-0.78,-0.18
1613567937410,181.31,-0.78,-0.18
1613567937410,181.31,-0.78,-0.18
1613567937410,181.31,-0.78,-0.18
1613567937410,181.31,-0.78,-0.18
1613567937410,181.33,-0.4,-0.22
1613567937447,181.33,-0.4,-0.22
1613567937447,181.33,-0.4,-0.22
1613567937448,181.33,-0.4,-0.22
1613567937448,181.33,-0.4,-0.22
1613567937448,181.33,-0.4,-0.22
1613567937448,181.33,-0.4,-0.22
1613567937449,181.33,-0.4,-0.22
1613567937449,181.33,-0.4,-0.22
1613567937449,181.33,-0.4,-0.22
1613567937449,181.33,-0.4,-0.22
1613567937449,181.33,-0.4,-0.22
1613567937449,181.33,-0.4,-0.22
1613567937449,181.33,-0.4,-0.22
1613567937449,181.33,-0.4,-0.22
1613567937450,181.33,-0.4,-0.22
1613567937450,181.33,-0.4,-0.22
1613567937450,181.33,-0.4,-0.22
1613567937450,181.33,-0.4,-0.22
1613567937450,181.33,-0.4,-0.22
1613567937450,181.35,-0.29,-0.53
1613567937488,181.35,-0.29,-0.53
1613567937488,181.35,-0.29,-0.53
1613567937488,181.35,-0.29,-0.53
1613567937488,181.35,-0.29,-0.53
1613567937488,181.35,-0.29,-0.53
1613567937488,181.35,-0.29,-0.53
1613567937489,181.35,-0.29,-0.53
1613567937489,181.35,-0.29,-0.53
1613567937489,181.35,-0.29,-0.53
1613567937489,181.35,-0.29,-0.53
1613567937489,181.35,-0.29,-0.53
1613567937489,181.35,-0.29,-0.53
1613567937489,181.35,-0.29,-0.53
1613567937489,181.35,-0.29,-0.53
1613567937490,181.35,-0.29,-0.53
1613567937490,181.35,-0.29,-0.53
1613567937490,181.35,-0.29,-0.53
1613567937490,181.35,-0.29,-0.53
1613567937490,181.36,-0.46,0.04
1613567937528,181.36,-0.46,0.04
1613567937528,181.36,-0.46,0.04
1613567937528,181.36,-0.46,0.04
1613567937528,181.36,-0.46,0.04
1613567937528,181.36,-0.46,0.04
1613567937528,181.36,-0.46,0.04
1613567937529,181.36,-0.46,0.04
1613567937529,181.36,-0.46,0.04
1613567937529,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.36,-0.46,0.04
1613567937530,181.38,-0.4,-0.29
1613567937568,181.38,-0.4,-0.29
1613567937568,181.38,-0.4,-0.29
1613567937568,181.38,-0.4,-0.29
1613567937569,181.38,-0.4,-0.29
1613567937569,181.38,-0.4,-0.29
1613567937569,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937570,181.38,-0.4,-0.29
1613567937571,181.38,-0.4,-0.29
1613567937571,181.38,-0.4,-0.29
1613567937571,181.4,-0.2,-0.55
1613567937607,181.4,-0.2,-0.55
1613567937607,181.4,-0.2,-0.55
1613567937607,181.4,-0.2,-0.55
1613567937607,181.4,-0.2,-0.55
1613567937608,181.4,-0.2,-0.55
1613567937608,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937609,181.4,-0.2,-0.55
1613567937610,181.4,-0.2,-0.55
1613567937610,181.4,-0.2,-0.55
1613567937610,181.42,-0.57,-0.1
1613567937647,181.42,-0.57,-0.1
1613567937648,181.42,-0.57,-0.1
1613567937648,181.42,-0.57,-0.1
1613567937648,181.42,-0.57,-0.1
1613567937648,181.42,-0.57,-0.1
1613567937648,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937649,181.42,-0.57,-0.1
1613567937650,181.44,-0.34,-0.34
1613567937688,181.44,-0.34,-0.34
1613567937688,181.44,-0.34,-0.34
1613567937688,181.44,-0.34,-0.34
1613567937688,181.44,-0.34,-0.34
1613567937688,181.44,-0.34,-0.34
1613567937688,181.44,-0.34,-0.34
1613567937689,181.44,-0.34,-0.34
1613567937689,181.44,-0.34,-0.34
1613567937689,181.44,-0.34,-0.34
1613567937689,181.44,-0.34,-0.34
1613567937689,181.44,-0.34,-0.34
1613567937689,181.44,-0.34,-0.34
1613567937690,181.44,-0.34,-0.34
1613567937690,181.44,-0.34,-0.34
1613567937690,181.44,-0.34,-0.34
1613567937690,181.44,-0.34,-0.34
1613567937690,181.44,-0.34,-0.34
1613567937690,181.44,-0.34,-0.34
1613567937690,181.44,-0.34,-0.34
1613567937690,181.46,-0.63,-0.61
1613567937728,181.46,-0.63,-0.61
1613567937733,181.46,-0.63,-0.61
1613567937733,181.46,-0.63,-0.61
1613567937733,181.46,-0.63,-0.61
1613567937733,181.46,-0.63,-0.61
1613567937733,181.46,-0.63,-0.61
1613567937733,181.46,-0.63,-0.61
1613567937733,181.46,-0.63,-0.61
1613567937733,181.46,-0.63,-0.61
1613567937734,181.46,-0.63,-0.61
1613567937734,181.46,-0.63,-0.61
1613567937734,181.46,-0.63,-0.61
1613567937734,181.46,-0.63,-0.61
1613567937734,181.46,-0.63,-0.61
1613567937734,181.46,-0.63,-0.61
1613567937734,181.46,-0.63,-0.61
1613567937734,181.46,-0.63,-0.61
1613567937735,181.46,-0.63,-0.61
1613567937735,181.46,-0.63,-0.61
1613567937735,181.47,-0.33,-0.19
1613567937768,181.47,-0.33,-0.19
1613567937768,181.47,-0.33,-0.19
1613567937768,181.47,-0.33,-0.19
1613567937768,181.47,-0.33,-0.19
1613567937769,181.47,-0.33,-0.19
1613567937769,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.47,-0.33,-0.19
1613567937770,181.49,-0.44,-0.52
1613567937807,181.49,-0.44,-0.52
1613567937807,181.49,-0.44,-0.52
1613567937807,181.49,-0.44,-0.52
1613567937807,181.49,-0.44,-0.52
1613567937807,181.49,-0.44,-0.52
1613567937808,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.49,-0.44,-0.52
1613567937809,181.51,-0.35,0.04
1613567937847,181.51,-0.35,0.04
1613567937848,181.51,-0.35,0.04
1613567937848,181.51,-0.35,0.04
1613567937848,181.51,-0.35,0.04
1613567937848,181.51,-0.35,0.04
1613567937848,181.51,-0.35,0.04
1613567937849,181.51,-0.35,0.04
1613567937849,181.51,-0.35,0.04
1613567937849,181.51,-0.35,0.04
1613567937849,181.51,-0.35,0.04
1613567937849,181.51,-0.35,0.04
1613567937849,181.51,-0.35,0.04
1613567937849,181.51,-0.35,0.04
1613567937849,181.51,-0.35,0.04
1613567937850,181.51,-0.35,0.04
1613567937850,181.51,-0.35,0.04
1613567937850,181.51,-0.35,0.04
1613567937850,181.51,-0.35,0.04
1613567937850,181.51,-0.35,0.04
1613567937850,181.53,-0.4,-0.3
1613567937888,181.53,-0.4,-0.3
1613567937888,181.53,-0.4,-0.3
1613567937888,181.53,-0.4,-0.3
1613567937888,181.53,-0.4,-0.3
1613567937888,181.53,-0.4,-0.3
1613567937888,181.53,-0.4,-0.3
1613567937889,181.53,-0.4,-0.3
1613567937889,181.53,-0.4,-0.3
1613567937889,181.53,-0.4,-0.3
1613567937889,181.53,-0.4,-0.3
1613567937889,181.53,-0.4,-0.3
1613567937889,181.53,-0.4,-0.3
1613567937889,181.53,-0.4,-0.3
1613567937889,181.53,-0.4,-0.3
1613567937890,181.53,-0.4,-0.3
1613567937890,181.53,-0.4,-0.3
1613567937890,181.53,-0.4,-0.3
1613567937890,181.53,-0.4,-0.3
1613567937890,181.53,-0.4,-0.3
1613567937890,181.55,-0.18,-0.55
1613567937928,181.55,-0.18,-0.55
1613567937928,181.55,-0.18,-0.55
1613567937928,181.55,-0.18,-0.55
1613567937928,181.55,-0.18,-0.55
1613567937928,181.55,-0.18,-0.55
1613567937928,181.55,-0.18,-0.55
1613567937929,181.55,-0.18,-0.55
1613567937929,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937930,181.55,-0.18,-0.55
1613567937931,181.57,-0.45,-0.02
1613567937968,181.57,-0.45,-0.02
1613567937968,181.57,-0.45,-0.02
1613567937968,181.57,-0.45,-0.02
1613567937968,181.57,-0.45,-0.02
1613567937969,181.57,-0.45,-0.02
1613567937969,181.57,-0.45,-0.02
1613567937969,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937970,181.57,-0.45,-0.02
1613567937971,181.57,-0.45,-0.02
1613567937971,181.57,-0.45,-0.02
1613567937971,181.59,-0.31,-0.32
1613567938007,181.59,-0.31,-0.32
1613567938007,181.59,-0.31,-0.32
1613567938007,181.59,-0.31,-0.32
1613567938007,181.59,-0.31,-0.32
1613567938007,181.59,-0.31,-0.32
1613567938007,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.59,-0.31,-0.32
1613567938009,181.61,-0.31,-0.66
1613567938047,181.61,-0.31,-0.66
1613567938048,181.61,-0.31,-0.66
1613567938048,181.61,-0.31,-0.66
1613567938048,181.61,-0.31,-0.66
1613567938048,181.61,-0.31,-0.66
1613567938048,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938049,181.61,-0.31,-0.66
1613567938050,181.62,-0.44,-0.08
1613567938088,181.62,-0.44,-0.08
1613567938088,181.62,-0.44,-0.08
1613567938088,181.62,-0.44,-0.08
1613567938088,181.62,-0.44,-0.08
1613567938088,181.62,-0.44,-0.08
1613567938088,181.62,-0.44,-0.08
1613567938089,181.62,-0.44,-0.08
1613567938089,181.62,-0.44,-0.08
1613567938089,181.62,-0.44,-0.08
1613567938089,181.62,-0.44,-0.08
1613567938089,181.62,-0.44,-0.08
1613567938089,181.62,-0.44,-0.08
1613567938089,181.62,-0.44,-0.08
1613567938089,181.62,-0.44,-0.08
1613567938089,181.62,-0.44,-0.08
1613567938090,181.62,-0.44,-0.08
1613567938090,181.62,-0.44,-0.08
1613567938090,181.62,-0.44,-0.08
1613567938090,181.62,-0.44,-0.08
